_id,town,flat_type,flat_model,floor_area_sqm,street_name,resale_price,month,remaining_lease,lease_commence_date,storey_range,block,rooms,avg_storey,timeseries_month,year,original_street_name,region,position
150532,Tampines,3 Room,Improved,69.0,Tampines Street 41,399000.0,4,61.5,1985,01 To 03,403,3.0,2.0,2023-04-01,2023,Tampines St 41,East,"1.35751161946385,103.944917908671 520403"
150539,Tampines,3 Room,Model A,68.0,Tampines Street 43,428000.0,4,91.5,2015,01 To 03,494D,3.0,2.0,2023-04-01,2023,Tampines St 43,East,"1.36380015761494,103.953438683803 524494"
150543,Tampines,3 Room,Model A,74.0,Tampines Street 44,428000.0,4,63.0,1987,04 To 06,465,3.0,5.0,2023-04-01,2023,Tampines St 44,East,"1.35958715134524,103.954664155456 520465"
150552,Tampines,3 Room,Model A,67.0,Tampines Street 45,458000.0,4,94.58333333333333,2018,04 To 06,492G,3.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.36424140790743,103.95508531832 527492"
150563,Tampines,3 Room,Model A,74.0,Tampines Street 81,400000.0,4,64.33333333333333,1988,07 To 09,897A,3.0,8.0,2023-04-01,2023,Tampines St 81,East,"1.34752649765261,103.935183992573 521897"
150564,Tampines,3 Room,Model A,73.0,Tampines Street 81,418000.0,4,60.416666666666664,1984,10 To 12,813,3.0,11.0,2023-04-01,2023,Tampines St 81,East,"1.34695081847394,103.936416159541 520813"
150565,Tampines,3 Room,Model A,74.0,Tampines Street 81,445000.0,4,64.16666666666667,1988,10 To 12,899,3.0,11.0,2023-04-01,2023,Tampines St 81,East,"1.34652914183515,103.935453703307 520899"
150572,Tampines,3 Room,Model A,74.0,Tampines Street 83,415000.0,4,63.583333333333336,1987,04 To 06,851,3.0,5.0,2023-04-01,2023,Tampines St 83,East,"1.35294870037294,103.93494067824 520851"
150574,Tampines,3 Room,Model A,74.0,Tampines Street 84,410000.0,4,64.33333333333333,1988,04 To 06,881,3.0,5.0,2023-04-01,2023,Tampines St 84,East,"1.35231180472165,103.932784284108 520881"
150576,Tampines,3 Room,Model A,73.0,Tampines Street 91,388000.0,4,60.166666666666664,1984,10 To 12,915,3.0,11.0,2023-04-01,2023,Tampines St 91,East,"1.3486056231626,103.939564083361 520915"
150597,Tampines,4 Room,Model A,104.0,Simei Street 1,608888.0,4,64.25,1988,07 To 09,120,4.0,8.0,2023-04-01,2023,Simei St 1,East,"1.34488867578581,103.953241348812 520120"
150598,Tampines,4 Room,Simplified,84.0,Simei Street 1,490000.0,4,64.16666666666667,1988,04 To 06,153,4.0,5.0,2023-04-01,2023,Simei St 1,East,"1.3452227593795,103.957207660008 520153"
150603,Tampines,4 Room,Model A,104.0,Simei Street 4,570000.0,4,65.33333333333333,1989,07 To 09,232,4.0,8.0,2023-04-01,2023,Simei St 4,East,"1.34421274800842,103.957156790989 520232"
150604,Tampines,4 Room,Model A,104.0,Simei Street 4,565000.0,4,65.0,1989,07 To 09,231,4.0,8.0,2023-04-01,2023,Simei St 4,East,"1.34360960148098,103.956903452364 520231"
150605,Tampines,4 Room,Model A,104.0,Simei Street 4,580000.0,4,65.16666666666667,1989,04 To 06,233,4.0,5.0,2023-04-01,2023,Simei St 4,East,"1.34416652504865,103.956338322334 520233"
150611,Tampines,4 Room,New Generation,91.0,Tampines Avenue 4,540000.0,4,60.416666666666664,1984,07 To 09,812,4.0,8.0,2023-04-01,2023,Tampines Ave 4,East,"1.34695403231693,103.937332877241 520812"
150612,Tampines,4 Room,New Generation,91.0,Tampines Avenue 4,550000.0,4,60.916666666666664,1985,07 To 09,805,4.0,8.0,2023-04-01,2023,Tampines Ave 4,East,"1.34611545769579,103.937408478235 520805"
150632,Tampines,4 Room,Model A,93.0,Tampines Avenue 8,630000.0,4,93.25,2017,04 To 06,879A,4.0,5.0,2023-04-01,2023,Tampines Ave 8,East,"1.35188475480754,103.929100689045 521879"
150633,Tampines,4 Room,Model A,93.0,Tampines Avenue 8,635000.0,4,93.16666666666667,2017,01 To 03,879A,4.0,2.0,2023-04-01,2023,Tampines Ave 8,East,"1.35188475480754,103.929100689045 521879"
150646,Tampines,4 Room,Dbss,83.0,Tampines Ctrl 8,735000.0,4,90.16666666666667,2014,04 To 06,519A,4.0,5.0,2023-04-01,2023,Tampines Ctrl 8,East,"1.35727594461393,103.940381600354 521519"
150649,Tampines,4 Room,Model A,108.0,Tampines Street 11,540000.0,4,58.166666666666664,1982,01 To 03,112,4.0,2.0,2023-04-01,2023,Tampines St 11,East,"1.34629813577257,103.947509805595 521112"
150650,Tampines,4 Room,Model A,107.0,Tampines Street 11,518000.0,4,60.416666666666664,1984,04 To 06,109,4.0,5.0,2023-04-01,2023,Tampines St 11,East,"1.34740780737329,103.948811827647 521109"
150661,Tampines,4 Room,Model A,103.0,Tampines Street 12,560000.0,4,60.5,1984,10 To 12,141,4.0,11.0,2023-04-01,2023,Tampines St 12,East,"1.34824895315275,103.944920713854 521141"
150679,Tampines,4 Room,Model A,104.0,Tampines Street 21,510000.0,4,59.75,1983,04 To 06,202,4.0,5.0,2023-04-01,2023,Tampines St 21,East,"1.35290528862856,103.952539174975 520202"
150680,Tampines,4 Room,Model A,116.0,Tampines Street 21,588000.0,4,61.75,1985,01 To 03,270,4.0,2.0,2023-04-01,2023,Tampines St 21,East,"1.34963011004171,103.948635174972 520270"
150681,Tampines,4 Room,Model A,105.0,Tampines Street 21,488888.0,4,60.416666666666664,1984,04 To 06,265,4.0,5.0,2023-04-01,2023,Tampines St 21,East,"1.35245349194636,103.950238896388 520265"
150682,Tampines,4 Room,Model A,115.0,Tampines Street 21,631888.0,4,59.25,1983,04 To 06,267,4.0,5.0,2023-04-01,2023,Tampines St 21,East,"1.35077278806368,103.9492592317 520267"
150700,Tampines,4 Room,Model A,104.0,Tampines Street 24,580000.0,4,60.916666666666664,1985,10 To 12,219,4.0,11.0,2023-04-01,2023,Tampines St 24,East,"1.35479243854559,103.952612725374 520219"
150712,Tampines,4 Room,Model A,107.0,Tampines Street 33,530000.0,4,72.41666666666667,1996,07 To 09,353,4.0,8.0,2023-04-01,2023,Tampines St 33,East,"1.35451273728621,103.963028626638 520353"
150713,Tampines,4 Room,Model A,112.0,Tampines Street 33,500000.0,4,71.66666666666667,1995,04 To 06,340,4.0,5.0,2023-04-01,2023,Tampines St 33,East,"1.35114569449366,103.959787722292 520340"
150718,Tampines,4 Room,Model A,107.0,Tampines Street 34,555000.0,4,71.91666666666667,1996,07 To 09,359,4.0,8.0,2023-04-01,2023,Tampines St 34,East,"1.35588169299314,103.961638534274 520359"
150729,Tampines,4 Room,Simplified,84.0,Tampines Street 42,515000.0,4,63.583333333333336,1987,04 To 06,451,4.0,5.0,2023-04-01,2023,Tampines St 42,East,"1.35657751681143,103.953994305986 520451"
150730,Tampines,4 Room,Simplified,84.0,Tampines Street 42,518000.0,4,63.5,1987,07 To 09,451,4.0,8.0,2023-04-01,2023,Tampines St 42,East,"1.35657751681143,103.953994305986 520451"
150731,Tampines,4 Room,Model A,108.0,Tampines Street 42,535000.0,4,61.083333333333336,1985,04 To 06,444,4.0,5.0,2023-04-01,2023,Tampines St 42,East,"1.35834096888655,103.951379730883 520444"
150735,Tampines,4 Room,Simplified,84.0,Tampines Street 44,438888.0,4,62.083333333333336,1986,04 To 06,461,4.0,5.0,2023-04-01,2023,Tampines St 44,East,"1.3588395485276,103.954351586053 520461"
150758,Tampines,4 Room,Model A,92.0,Tampines Street 45,640000.0,4,94.66666666666667,2018,07 To 09,494J,4.0,8.0,2023-04-01,2023,Tampines St 45,East,"1.36394578780556,103.954621464542 529494"
150759,Tampines,4 Room,Model A,93.0,Tampines Street 45,638000.0,4,94.66666666666667,2018,07 To 09,494H,4.0,8.0,2023-04-01,2023,Tampines St 45,East,"1.36368314068034,103.95499248871 528494"
150760,Tampines,4 Room,Model A,105.0,Tampines Street 45,505000.0,4,65.66666666666667,1989,07 To 09,487B,4.0,8.0,2023-04-01,2023,Tampines St 45,East,"1.36026524882674,103.958372350188 521487"
150761,Tampines,4 Room,Model A,92.0,Tampines Street 45,695000.0,4,94.66666666666667,2018,10 To 12,492G,4.0,11.0,2023-04-01,2023,Tampines St 45,East,"1.36424140790743,103.95508531832 527492"
150762,Tampines,4 Room,Model A,93.0,Tampines Street 45,570000.0,4,94.66666666666667,2018,01 To 03,494H,4.0,2.0,2023-04-01,2023,Tampines St 45,East,"1.36368314068034,103.95499248871 528494"
150763,Tampines,4 Room,Model A,92.0,Tampines Street 45,652000.0,4,94.66666666666667,2018,07 To 09,494G,4.0,8.0,2023-04-01,2023,Tampines St 45,East,"1.36313376810873,103.95545857172 527494"
150764,Tampines,4 Room,Model A,107.0,Tampines Street 45,590000.0,4,69.5,1993,10 To 12,489B,4.0,11.0,2023-04-01,2023,Tampines St 45,East,"1.36132334023489,103.95746980781 521489"
150765,Tampines,4 Room,Model A,92.0,Tampines Street 45,650000.0,4,94.58333333333333,2018,04 To 06,492G,4.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.36424140790743,103.95508531832 527492"
150766,Tampines,4 Room,Model A,92.0,Tampines Street 45,590000.0,4,94.58333333333333,2018,01 To 03,494H,4.0,2.0,2023-04-01,2023,Tampines St 45,East,"1.36368314068034,103.95499248871 528494"
150781,Tampines,4 Room,Model A,99.0,Tampines Street 71,545000.0,4,73.0,1997,04 To 06,714,4.0,5.0,2023-04-01,2023,Tampines St 71,East,"1.36005190110954,103.937142900774 520714"
150782,Tampines,4 Room,Model A,99.0,Tampines Street 71,599800.0,4,73.08333333333333,1997,07 To 09,711,4.0,8.0,2023-04-01,2023,Tampines St 71,East,"1.35843202933435,103.937035946114 520711"
150783,Tampines,4 Room,Model A,104.0,Tampines Street 71,528888.0,4,73.41666666666667,1997,01 To 03,728,4.0,2.0,2023-04-01,2023,Tampines St 71,East,"1.35622572265317,103.934838867632 520728"
150784,Tampines,4 Room,Model A,103.0,Tampines Street 71,565000.0,4,73.16666666666667,1997,07 To 09,733,4.0,8.0,2023-04-01,2023,Tampines St 71,East,"1.3578245820795,103.933874048097 520733"
150785,Tampines,4 Room,Model A,104.0,Tampines Street 71,530000.0,4,73.66666666666667,1997,04 To 06,730,4.0,5.0,2023-04-01,2023,Tampines St 71,East,"1.35670606456443,103.933499178921 520730"
150786,Tampines,4 Room,Model A,100.0,Tampines Street 71,568000.0,4,73.16666666666667,1997,10 To 12,707,4.0,11.0,2023-04-01,2023,Tampines St 71,East,"1.35764787544338,103.936890975709 520707"
150787,Tampines,4 Room,Model A,100.0,Tampines Street 71,568000.0,4,73.16666666666667,1997,13 To 15,707,4.0,14.0,2023-04-01,2023,Tampines St 71,East,"1.35764787544338,103.936890975709 520707"
150793,Tampines,4 Room,Model A,99.0,Tampines Street 72,575000.0,4,73.08333333333333,1997,13 To 15,718,4.0,14.0,2023-04-01,2023,Tampines St 72,East,"1.35908701781335,103.935544402477 520718"
150799,Tampines,4 Room,Model A,103.0,Tampines Street 81,568000.0,4,64.41666666666667,1988,07 To 09,894A,4.0,8.0,2023-04-01,2023,Tampines St 81,East,"1.34801389150921,103.931916653887 521894"
150809,Tampines,4 Room,Simplified,84.0,Tampines Street 83,525000.0,4,63.166666666666664,1987,07 To 09,855,4.0,8.0,2023-04-01,2023,Tampines St 83,East,"1.35358250009189,103.935299480466 520855"
150810,Tampines,4 Room,Model A,104.0,Tampines Street 83,535000.0,4,64.83333333333333,1989,10 To 12,869,4.0,11.0,2023-04-01,2023,Tampines St 83,East,"1.35454672026968,103.933739145787 520869"
150811,Tampines,4 Room,Model A,104.0,Tampines Street 83,400000.0,4,64.08333333333333,1988,04 To 06,862,4.0,5.0,2023-04-01,2023,Tampines St 83,East,"1.35468486241786,103.936502887927 520862"
150812,Tampines,4 Room,Model A,104.0,Tampines Street 83,566000.0,4,63.5,1987,01 To 03,857B,4.0,2.0,2023-04-01,2023,Tampines St 83,East,"1.35429345502082,103.936665829624 522857"
150813,Tampines,4 Room,Model A,103.0,Tampines Street 83,565000.0,4,65.16666666666667,1989,07 To 09,866,4.0,8.0,2023-04-01,2023,Tampines St 83,East,"1.35425061217797,103.934476874643 520866"
150814,Tampines,4 Room,Model A,105.0,Tampines Street 83,570000.0,4,61.166666666666664,1985,10 To 12,839,4.0,11.0,2023-04-01,2023,Tampines St 83,East,"1.35120565159908,103.934535695143 520839"
150824,Tampines,4 Room,Model A,104.0,Tampines Street 91,572000.0,4,60.5,1984,07 To 09,916,4.0,8.0,2023-04-01,2023,Tampines St 91,East,"1.34863107372522,103.940290409375 520916"
150825,Tampines,4 Room,Model A,106.0,Tampines Street 91,575000.0,4,60.5,1984,07 To 09,921,4.0,8.0,2023-04-01,2023,Tampines St 91,East,"1.34829167331945,103.940744738218 520921"
150844,Tampines,5 Room,Improved,123.0,Simei Street 1,635000.0,4,64.0,1988,10 To 12,126,5.0,11.0,2023-04-01,2023,Simei St 1,East,"1.34704714167601,103.954253519287 520126"
150848,Tampines,5 Room,Improved,122.0,Simei Street 5,833000.0,4,72.83333333333333,1997,10 To 12,244,5.0,11.0,2023-04-01,2023,Simei St 5,East,"1.34381139061039,103.954503239744 520244"
150849,Tampines,5 Room,Model A,133.0,Tampines Avenue 4,805000.0,4,60.416666666666664,1984,07 To 09,903,5.0,8.0,2023-04-01,2023,Tampines Ave 4,East,"1.35097636296861,103.93976105184 520903"
150856,Tampines,5 Room,Improved,126.0,Tampines Avenue 7,690000.0,4,70.66666666666667,1994,04 To 06,395,5.0,5.0,2023-04-01,2023,Tampines Ave 7,East,"1.35586379234092,103.956049133991 520395"
150864,Tampines,5 Room,Improved,124.0,Tampines Avenue 9,718000.0,4,69.33333333333333,1993,10 To 12,494B,5.0,11.0,2023-04-01,2023,Tampines Ave 9,East,"1.36300828940548,103.952704897502 520494"
150865,Tampines,5 Room,Improved,120.0,Tampines Avenue 9,602000.0,4,69.25,1993,01 To 03,492B,5.0,2.0,2023-04-01,2023,Tampines Ave 9,East,"1.3630082431173,103.953547635023 520492"
150866,Tampines,5 Room,Improved,124.0,Tampines Avenue 9,630000.0,4,69.41666666666667,1993,04 To 06,485A,5.0,5.0,2023-04-01,2023,Tampines Ave 9,East,"1.35989315339663,103.955756570936 520485"
150873,Tampines,5 Room,Improved,113.0,Tampines Ctrl 7,738000.0,4,91.41666666666667,2015,01 To 03,524A,5.0,2.0,2023-04-01,2023,Tampines Ctrl 7,East,"1.35835090076118,103.938908850193 521524"
150874,Tampines,5 Room,Improved,113.0,Tampines Ctrl 7,866000.0,4,91.33333333333333,2015,16 To 18,524A,5.0,17.0,2023-04-01,2023,Tampines Ctrl 7,East,"1.35835090076118,103.938908850193 521524"
150875,Tampines,5 Room,Dbss,108.0,Tampines Ctrl 7,785000.0,4,84.75,2008,01 To 03,515C,5.0,2.0,2023-04-01,2023,Tampines Ctrl 7,East,"1.3569678017343,103.938986535158 523515"
150879,Tampines,5 Room,Dbss,108.0,Tampines Ctrl 8,845000.0,4,90.25,2014,04 To 06,520B,5.0,5.0,2023-04-01,2023,Tampines Ctrl 8,East,"1.35726635061626,103.939665206968 522520"
150883,Tampines,5 Room,Model A,133.0,Tampines Street 11,675000.0,4,60.333333333333336,1984,04 To 06,106,5.0,5.0,2023-04-01,2023,Tampines St 11,East,"1.34753919206552,103.947675427986 521106"
150884,Tampines,5 Room,Model A,137.0,Tampines Street 11,670000.0,4,61.5,1985,07 To 09,126,5.0,8.0,2023-04-01,2023,Tampines St 11,East,"1.34578613288722,103.950321611291 521126"
150889,Tampines,5 Room,Improved,121.0,Tampines Street 21,598888.0,4,60.666666666666664,1984,07 To 09,256,5.0,8.0,2023-04-01,2023,Tampines St 21,East,"1.35323572708512,103.949946614899 522256"
150890,Tampines,5 Room,Model A,133.0,Tampines Street 21,700000.0,4,60.5,1984,10 To 12,260,5.0,11.0,2023-04-01,2023,Tampines St 21,East,"1.35464005993806,103.950100751181 520260"
150900,Tampines,5 Room,Improved,121.0,Tampines Street 23,628000.0,4,60.916666666666664,1985,01 To 03,216,5.0,2.0,2023-04-01,2023,Tampines St 23,East,"1.35401799259079,103.952704018124 520216"
150919,Tampines,5 Room,Improved,121.0,Tampines Street 34,630000.0,4,72.75,1997,10 To 12,367A,5.0,11.0,2023-04-01,2023,Tampines St 34,East,"1.35770234108772,103.959954453114 521367"
150927,Tampines,5 Room,Model A,135.0,Tampines Street 42,775000.0,4,72.58333333333333,1996,07 To 09,450A,5.0,8.0,2023-04-01,2023,Tampines St 42,East,"1.35836068985971,103.952252183481 521450"
150929,Tampines,5 Room,Improved,127.0,Tampines Street 43,650000.0,4,69.25,1993,07 To 09,493D,5.0,8.0,2023-04-01,2023,Tampines St 43,East,"1.36238061333949,103.951492191718 523493"
150945,Tampines,5 Room,Improved,113.0,Tampines Street 45,762000.0,4,94.66666666666667,2018,04 To 06,494J,5.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.36394578780556,103.954621464542 529494"
150946,Tampines,5 Room,Improved,113.0,Tampines Street 45,730000.0,4,94.66666666666667,2018,01 To 03,494J,5.0,2.0,2023-04-01,2023,Tampines St 45,East,"1.36394578780556,103.954621464542 529494"
150947,Tampines,5 Room,Premium Apartment,124.0,Tampines Street 45,639000.0,4,73.0,1997,01 To 03,498L,5.0,2.0,2023-04-01,2023,Tampines St 45,East,"1.36240933130332,103.957197483189 528498"
150948,Tampines,5 Room,Improved,130.0,Tampines Street 45,638000.0,4,69.41666666666667,1993,04 To 06,490B,5.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.36237689225229,103.956046631727 521490"
150949,Tampines,5 Room,Premium Apartment,130.0,Tampines Street 45,675000.0,4,72.16666666666667,1996,04 To 06,497C,5.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.35825225174873,103.958367360305 522497"
150950,Tampines,5 Room,Improved,113.0,Tampines Street 45,718800.0,4,94.58333333333333,2018,01 To 03,494J,5.0,2.0,2023-04-01,2023,Tampines St 45,East,"1.36394578780556,103.954621464542 529494"
150951,Tampines,5 Room,Improved,113.0,Tampines Street 45,770000.0,4,94.58333333333333,2018,04 To 06,494H,5.0,5.0,2023-04-01,2023,Tampines St 45,East,"1.36368314068034,103.95499248871 528494"
150959,Tampines,5 Room,Improved,120.0,Tampines Street 71,658000.0,4,73.08333333333333,1997,04 To 06,716,5.0,5.0,2023-04-01,2023,Tampines St 71,East,"1.35938987364854,103.936632842041 520716"
150960,Tampines,5 Room,Improved,120.0,Tampines Street 71,620000.0,4,73.0,1997,01 To 03,716,5.0,2.0,2023-04-01,2023,Tampines St 71,East,"1.35938987364854,103.936632842041 520716"
150961,Tampines,5 Room,Improved,125.0,Tampines Street 71,640000.0,4,73.16666666666667,1997,01 To 03,732,5.0,2.0,2023-04-01,2023,Tampines St 71,East,"1.35755873795717,103.934320421541 520732"
150967,Tampines,5 Room,Improved,122.0,Tampines Street 81,692888.0,4,64.91666666666667,1989,10 To 12,888A,5.0,11.0,2023-04-01,2023,Tampines St 81,East,"1.35048494954503,103.930912572366 521888"
150968,Tampines,5 Room,Improved,122.0,Tampines Street 81,730000.0,4,64.75,1988,10 To 12,898A,5.0,11.0,2023-04-01,2023,Tampines St 81,East,"1.34681318250334,103.934887284051 521898"
150971,Tampines,5 Room,Model A,137.0,Tampines Street 82,755000.0,4,70.91666666666667,1995,01 To 03,842D,5.0,2.0,2023-04-01,2023,Tampines St 82,East,"1.35059655547526,103.93755033214 524842"
150972,Tampines,5 Room,Model A,131.0,Tampines Street 82,820000.0,4,71.33333333333333,1995,13 To 15,842G,5.0,14.0,2023-04-01,2023,Tampines St 82,East,"1.35207674741611,103.937111715862 527842"
150973,Tampines,5 Room,Improved,127.0,Tampines Street 82,850000.0,4,71.33333333333333,1995,13 To 15,842H,5.0,14.0,2023-04-01,2023,Tampines St 82,East,"1.35161667861579,103.937070511177 528842"
150978,Tampines,5 Room,Improved,122.0,Tampines Street 83,628000.0,4,64.33333333333333,1988,01 To 03,886A,5.0,2.0,2023-04-01,2023,Tampines St 83,East,"1.35189045340794,103.93226824473 521886"
150979,Tampines,5 Room,Improved,122.0,Tampines Street 83,628000.0,4,64.33333333333333,1988,01 To 03,864,5.0,2.0,2023-04-01,2023,Tampines St 83,East,"1.35506384634851,103.93573303978 520864"
150988,Tampines,5 Room,Improved,114.0,Tampines Street 86,758000.0,4,92.91666666666667,2017,04 To 06,871C,5.0,5.0,2023-04-01,2023,Tampines St 86,East,"1.35670900289357,103.931385349285 523871"
150999,Tampines,Executive,Maisonette,147.0,Tampines Avenue 5,915000.0,4,65.08333333333333,1989,07 To 09,944,4.5,8.0,2023-04-01,2023,Tampines Ave 5,East,"1.35070823134696,103.940856151429 520944"
151001,Tampines,Executive,Maisonette,146.0,Tampines Street 11,845000.0,4,61.666666666666664,1985,01 To 03,125,4.5,2.0,2023-04-01,2023,Tampines St 11,East,"1.34631420347479,103.950125275001 521125"
151013,Tampines,Executive,Apartment,147.0,Tampines Street 32,875000.0,4,71.66666666666667,1995,07 To 09,330,4.5,8.0,2023-04-01,2023,Tampines St 32,East,"1.35335611053088,103.959531512588 520330"
151019,Tampines,Executive,Apartment,149.0,Tampines Street 41,799000.0,4,62.0,1986,07 To 09,430,4.5,8.0,2023-04-01,2023,Tampines St 41,East,"1.35955258080538,103.950148194163 520430"
151020,Tampines,Executive,Apartment,143.0,Tampines Street 41,775000.0,4,62.083333333333336,1986,01 To 03,427,4.5,2.0,2023-04-01,2023,Tampines St 41,East,"1.35954388945989,103.948530438356 520427"
151022,Tampines,Executive,Apartment,147.0,Tampines Street 43,868000.0,4,69.83333333333333,1994,01 To 03,495D,4.5,2.0,2023-04-01,2023,Tampines St 43,East,"1.36367184996528,103.952024565359 523495"
151025,Tampines,Executive,Premium Apartment,144.0,Tampines Street 45,815000.0,4,72.16666666666667,1996,01 To 03,497F,4.5,2.0,2023-04-01,2023,Tampines St 45,East,"1.35976324314565,103.959011125431 524497"
151026,Tampines,Executive,Apartment,141.0,Tampines Street 72,820000.0,4,73.5,1997,04 To 06,739,4.5,5.0,2023-04-01,2023,Tampines St 72,East,"1.3592278769788,103.933209877161 520739"
151033,Tampines,Executive,Apartment,146.0,Tampines Street 82,970000.0,4,71.66666666666667,1995,07 To 09,856B,4.5,8.0,2023-04-01,2023,Tampines St 82,East,"1.35311031731217,103.937699927291 522856"
151034,Tampines,Executive,Maisonette,146.0,Tampines Street 83,858888.0,4,63.833333333333336,1988,01 To 03,857,4.5,2.0,2023-04-01,2023,Tampines St 83,East,"1.35430306838396,103.93590010205 520857"
151039,Toa Payoh,2 Room,Improved,41.0,Lor 1 Toa Payoh,250000.0,4,47.833333333333336,1972,04 To 06,160,2.0,5.0,2023-04-01,2023,Lor 1 Toa Payoh,Central,"1.33094394405829,103.845020058262 310160"
