_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude,nearest_station_0,dist_to_station0
152418,540000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,104.0,62.833333333333336,8.09,1.33486976872987,103.912526824975,Kaki Bukit MRT,0.42
152419,485000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,84.0,63.083333333333336,8.18,1.33576929801793,103.912779600202,Kaki Bukit MRT,0.45
152420,485000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,99.0,61.333333333333336,7.48,1.33023193004172,103.909386972458,Kaki Bukit MRT,0.54
152421,450000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,84.0,62.666666666666664,7.84,1.33235744118922,103.911767964622,Kaki Bukit MRT,0.45
152422,560000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,103.0,62.833333333333336,7.87,1.3327954519622,103.911813210599,Kaki Bukit MRT,0.42
152423,518600.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,84.0,63.083333333333336,8.18,1.33576929801793,103.912779600202,Kaki Bukit MRT,0.45
152424,588000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,105.0,76.58333333333333,10.45,1.33593406213274,103.938866262286,Bedok Reservoir MRT,0.74
152425,475000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,84.0,53.416666666666664,9.62,1.32163299655185,103.938441289401,Bayshore MRT,1.03
152426,368000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,82.0,51.666666666666664,9.38,1.32281544267372,103.93545524391,Tanah Merah MRT,1.31
152427,720000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,93.0,92.58333333333333,8.49,1.32750585189984,103.923264046182,Bedok North MRT,0.99
152428,570000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,101.0,76.83333333333333,8.6,1.32691137466792,103.924883893296,Bedok North MRT,1.16
152429,708000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,93.0,92.5,8.5,1.3268704456533,103.923848194061,Bedok North MRT,1.09
152430,608888.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,106.0,72.25,7.59,1.33383104148884,103.90708968723,Kaki Bukit MRT,0.23
152431,638000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,108.0,72.5,7.53,1.33335936154715,103.906850645103,Kaki Bukit MRT,0.28
152432,668000.0,2023,5,2023-05-01,East,Bedok,4.0,8.0,104.0,64.75,7.26,1.32585546338587,103.910598910975,Kembangan MRT,0.59
152433,598000.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,118.0,56.166666666666664,9.52,1.32846320022376,103.933682843781,Bedok Reservoir MRT,0.91
152434,680000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,118.0,56.166666666666664,9.58,1.32822550655778,103.934469289425,Bedok Reservoir MRT,0.96
152435,600888.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,125.0,54.5,10.44,1.3342332740943,103.93984305789,Bedok Reservoir MRT,0.89
152436,606000.0,2023,5,2023-05-01,East,Bedok,5.0,5.0,125.0,54.5,10.44,1.3342332740943,103.93984305789,Bedok Reservoir MRT,0.89
152437,910000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,113.0,94.66666666666667,10.23,1.32991427421905,103.940310513079,Tanah Merah MRT,0.74
152438,940000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,113.0,94.58333333333333,10.23,1.32991427421905,103.940310513079,Tanah Merah MRT,0.74
152439,1000000.0,2023,5,2023-05-01,East,Bedok,5.0,11.0,105.0,90.33333333333333,8.97,1.33666009454076,103.921624733709,Bedok North MRT,0.46
152440,652888.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,121.0,56.583333333333336,9.13,1.33703060322387,103.923284613437,Bedok North MRT,0.64
152441,590000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,122.0,58.083333333333336,7.6,1.32934898685946,103.911583237057,Kaki Bukit MRT,0.7
152442,740000.0,2023,5,2023-05-01,East,Bedok,5.0,14.0,115.0,76.66666666666667,10.05,1.33621988981785,103.934327587356,Bedok Reservoir MRT,0.24
152443,668000.0,2023,5,2023-05-01,East,Bedok,5.0,11.0,114.0,50.75,8.51,1.32400911794369,103.925848135552,Kembangan MRT,1.47
152444,830000.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,113.0,92.58333333333333,8.52,1.3279979407231,103.92324860169,Bedok North MRT,0.95
152445,930000.0,2023,5,2023-05-01,East,Bedok,5.5,11.0,143.0,69.16666666666667,10.7,1.33387673357825,103.942883460977,Tanah Merah MRT,0.83
152446,855000.0,2023,5,2023-05-01,East,Bedok,5.5,11.0,150.0,61.5,7.46,1.33067394377665,103.908738351193,Kaki Bukit MRT,0.48
152447,770000.0,2023,5,2023-05-01,East,Bedok,5.5,2.0,144.0,69.66666666666667,7.28,1.33210132151895,103.904953194958,Kaki Bukit MRT,0.54
152448,1110888.0,2023,5,2023-05-01,East,Bedok,5.5,17.0,143.0,71.66666666666667,9.43,1.32235386630343,103.936183263112,Tanah Merah MRT,1.25
152449,462888.0,2023,5,2023-05-01,Central,Bishan,3.0,5.0,64.0,61.583333333333336,7.23,1.3478007201456,103.849316086687,Bishan MRT,0.39
152450,488000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,64.0,62.75,6.96,1.34566334804942,103.851578599165,Bishan MRT,0.68
152451,440000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,64.0,62.916666666666664,9.28,1.36294455374689,103.834093500169,Upper Thomson MRT,0.95
152452,350000.0,2023,5,2023-05-01,Central,Bishan,3.0,8.0,68.0,49.5,8.5,1.3572844410824,103.839396679952,Marymount MRT,0.95
152453,327000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,65.0,49.416666666666664,8.32,1.3543527093097,103.835823721667,Upper Thomson MRT,0.33
152454,320000.0,2023,5,2023-05-01,Central,Bishan,3.0,8.0,68.0,49.5,8.5,1.3572844410824,103.839396679952,Marymount MRT,0.95
152455,670000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,89.0,61.583333333333336,7.23,1.3478007201456,103.849316086687,Bishan MRT,0.39
152456,750000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,104.0,61.583333333333336,7.08,1.34610070068315,103.847847191353,Bishan MRT,0.59
152457,635000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,103.0,63.25,6.85,1.34476326355535,103.852206845531,Bishan MRT,0.8
152458,698000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,89.0,61.583333333333336,7.23,1.3478007201456,103.849316086687,Bishan MRT,0.39
152459,683000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,85.0,64.0,7.39,1.34976201896994,103.852472713646,Bishan MRT,0.41
152460,710000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,85.0,64.0,7.39,1.34976201896994,103.852472713646,Bishan MRT,0.41
152461,818000.0,2023,5,2023-05-01,Central,Bishan,4.0,20.0,115.0,68.25,8.9,1.36192324092535,103.842999164881,Ang Mo Kio MRT,1.15
152462,788000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,113.0,68.25,8.81,1.3612409106487,103.843772590269,Ang Mo Kio MRT,1.16
152463,620000.0,2023,5,2023-05-01,Central,Bishan,4.0,2.0,105.0,68.0,8.48,1.35858842037883,103.845522513275,Bishan MRT,0.9
152464,688000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,103.0,67.91666666666667,8.0,1.35464222026017,103.848183306018,Bishan MRT,0.38
152465,768000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,103.0,68.25,8.41,1.35844205362798,103.848263884941,Bishan MRT,0.79
152466,720000.0,2023,5,2023-05-01,Central,Bishan,4.0,14.0,103.0,68.0,8.27,1.35717822124501,103.848152969032,Bishan MRT,0.66
152467,656000.0,2023,5,2023-05-01,Central,Bishan,4.0,2.0,104.0,68.25,8.57,1.35865897891792,103.842049817206,Marymount MRT,1.14
152468,730000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,103.0,68.25,8.3,1.35629489446383,103.842822596127,Marymount MRT,0.92
152469,638000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,102.0,74.08333333333333,8.29,1.35666114854932,103.844930577727,Bishan MRT,0.75
152470,688000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,95.0,61.0,7.81,1.35048016607758,103.838771255828,Marymount MRT,0.21
152471,842000.0,2023,5,2023-05-01,Central,Bishan,5.0,8.0,123.0,64.33333333333333,6.84,1.34479967079912,103.85310654157,Bishan MRT,0.84
152472,928000.0,2023,5,2023-05-01,Central,Bishan,5.0,17.0,121.0,62.75,6.97,1.3451431233477,103.847990805259,Braddell MRT,0.53
152473,880000.0,2023,5,2023-05-01,Central,Bishan,5.0,11.0,121.0,62.583333333333336,7.0,1.34551249132105,103.848314162387,Braddell MRT,0.58
152474,810000.0,2023,5,2023-05-01,Central,Bishan,5.0,8.0,121.0,62.75,6.93,1.34485915828152,103.848400765185,Braddell MRT,0.52
152475,635000.0,2023,5,2023-05-01,Central,Bishan,5.0,5.0,122.0,64.33333333333333,6.87,1.34515398438819,103.853367119258,Bishan MRT,0.83
152476,890000.0,2023,5,2023-05-01,Central,Bishan,5.0,5.0,123.0,63.416666666666664,7.21,1.34812743111822,103.852330274842,Bishan MRT,0.5
152477,933000.0,2023,5,2023-05-01,Central,Bishan,5.0,8.0,134.0,68.0,8.41,1.35811066688837,103.846584143075,Bishan MRT,0.8
152478,940000.0,2023,5,2023-05-01,Central,Bishan,5.0,5.0,137.0,68.0,8.17,1.35637063078371,103.849221049026,Bishan MRT,0.56
152479,880000.0,2023,5,2023-05-01,Central,Bishan,5.0,11.0,121.0,61.083333333333336,7.88,1.35120461586182,103.838716846527,Marymount MRT,0.29
152480,800000.0,2023,5,2023-05-01,Central,Bishan,5.0,8.0,125.0,65.83333333333333,8.96,1.3592357565259,103.832368846087,Upper Thomson MRT,0.54
152481,860000.0,2023,5,2023-05-01,Central,Bishan,5.0,2.0,125.0,65.83333333333333,8.96,1.3592357565259,103.832368846087,Upper Thomson MRT,0.54
152482,970000.0,2023,5,2023-05-01,Central,Bishan,5.5,2.0,150.0,68.0,8.17,1.35627246709414,103.848249854181,Bishan MRT,0.56
152483,1010000.0,2023,5,2023-05-01,Central,Bishan,5.5,5.0,149.0,68.0,8.17,1.35627246709414,103.848249854181,Bishan MRT,0.56
152484,1123000.0,2023,5,2023-05-01,Central,Bishan,5.5,5.0,146.0,68.0,8.33,1.35729122854977,103.845845690555,Bishan MRT,0.76
152485,354000.0,2023,5,2023-05-01,West,Bukit Batok,2.0,23.0,47.0,94.91666666666667,15.09,1.35266810573153,103.74396208468,Bukit Batok MRT,0.74
152486,305000.0,2023,5,2023-05-01,West,Bukit Batok,2.0,5.0,38.0,94.91666666666667,15.21,1.35304899382254,103.742932562787,Bukit Batok MRT,0.86
152487,370000.0,2023,5,2023-05-01,West,Bukit Batok,2.0,11.0,47.0,94.83333333333333,15.09,1.35266810573153,103.74396208468,Bukit Batok MRT,0.74
152488,368000.0,2023,5,2023-05-01,West,Bukit Batok,2.0,20.0,47.0,94.91666666666667,15.04,1.35279091158198,103.744536033565,Bukit Batok MRT,0.7
152489,320000.0,2023,5,2023-05-01,West,Bukit Batok,2.0,8.0,47.0,94.91666666666667,15.73,1.35522654404615,103.738772439227,Bukit Gombak MRT,1.5
152490,328000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,64.0,62.5,13.39,1.3487578841922,103.759451695253,Bukit Batok MRT,1.1
152491,342000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,64.0,62.416666666666664,13.41,1.34817263842498,103.758893085449,Bukit Batok MRT,1.04
152492,358000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,11.0,73.0,60.75,14.97,1.34814949552612,103.742658130106,Bukit Batok MRT,0.78
152493,538000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,29.0,68.0,94.66666666666667,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152494,540000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,32.0,68.0,94.75,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152495,362000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,67.0,60.583333333333336,13.99,1.34772275800146,103.752567106833,Bukit Batok MRT,0.36
152496,505000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,29.0,68.0,93.91666666666667,14.28,1.34369381417078,103.747356802144,Bukit Batok MRT,0.64
152497,510000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,26.0,68.0,93.91666666666667,14.28,1.34369381417078,103.747356802144,Bukit Batok MRT,0.64
152498,495000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,17.0,68.0,93.91666666666667,14.28,1.34369381417078,103.747356802144,Bukit Batok MRT,0.64
152499,450000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,68.0,93.83333333333333,14.28,1.34369381417078,103.747356802144,Bukit Batok MRT,0.64
152500,465000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,67.0,95.0,14.89,1.35942058239166,103.750290022372,Bukit Gombak MRT,0.19
152501,347000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,64.0,63.666666666666664,15.25,1.36258323081948,103.748574945077,Bukit Gombak MRT,0.57
152502,368000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,73.0,62.333333333333336,14.57,1.35551876314657,103.751164489972,Bukit Gombak MRT,0.35
152503,353000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,11.0,60.0,63.0,14.11,1.3522210432368,103.753979892768,Bukit Batok MRT,0.6
152504,350000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,64.0,63.666666666666664,15.51,1.3618323500025,103.745225942903,Bukit Gombak MRT,0.81
152505,365000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,68.0,64.0,15.58,1.36251752917877,103.744946684475,Bukit Gombak MRT,0.88
152506,363000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,68.0,63.916666666666664,15.58,1.36251752917877,103.744946684475,Bukit Gombak MRT,0.88
152507,325000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,64.0,63.583333333333336,15.49,1.36356572674155,103.746596967526,Bukit Gombak MRT,0.8
152508,360000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,68.0,60.25,14.91,1.34927993077587,103.743857543224,Bukit Batok MRT,0.64
152509,365000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,68.0,60.666666666666664,14.93,1.35125231918218,103.744795017835,Bukit Batok MRT,0.58
152510,458000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,67.0,94.91666666666667,15.04,1.35279091158198,103.744536033565,Bukit Batok MRT,0.7
152511,441000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,67.0,94.91666666666667,15.21,1.35304899382254,103.742932562787,Bukit Batok MRT,0.86
152512,340000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,68.0,60.333333333333336,14.92,1.35044711973729,103.744471903926,Bukit Batok MRT,0.59
152513,494000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,17.0,67.0,94.91666666666667,15.09,1.35266810573153,103.74396208468,Bukit Batok MRT,0.74
152514,380000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,11.0,73.0,60.583333333333336,14.82,1.35106126001126,103.745857351625,Bukit Batok MRT,0.47
152515,450000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,67.0,94.83333333333333,15.21,1.35304899382254,103.742932562787,Bukit Batok MRT,0.86
152516,428000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,67.0,94.91666666666667,15.76,1.35556816773842,103.738704484722,Bukit Gombak MRT,1.49
152517,360000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,11.0,73.0,60.75,14.86,1.34605460336986,103.742605875259,Bukit Batok MRT,0.84
152518,420000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,67.0,94.91666666666667,15.76,1.35556816773842,103.738704484722,Bukit Gombak MRT,1.49
152519,350000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,8.0,67.0,60.75,14.94,1.34554897953938,103.741598629749,Bukit Batok MRT,0.97
152520,440000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,5.0,67.0,94.91666666666667,15.76,1.35556816773842,103.738704484722,Bukit Gombak MRT,1.49
152521,480000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,17.0,68.0,94.91666666666667,15.42,1.35314900034194,103.740846555722,Bukit Batok MRT,1.07
152522,438000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,2.0,68.0,94.91666666666667,15.42,1.35314900034194,103.740846555722,Bukit Batok MRT,1.07
152523,460000.0,2023,5,2023-05-01,West,Bukit Batok,3.0,17.0,68.0,94.91666666666667,15.35,1.35272258284343,103.741240002444,Bukit Batok MRT,1.01
152524,500000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,91.0,61.333333333333336,14.03,1.34849607451431,103.752607744553,Bukit Batok MRT,0.34
152525,530000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,103.0,60.916666666666664,13.69,1.34992721242157,103.75698028632,Bukit Batok MRT,0.83
152526,490000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,2.0,103.0,61.083333333333336,13.75,1.35105549277865,103.757080302123,Bukit Batok MRT,0.87
152527,510000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,103.0,60.916666666666664,13.77,1.35061655709758,103.756564159717,Bukit Batok MRT,0.8
152528,488000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,91.0,61.166666666666664,13.88,1.34908254998383,103.754518186115,Bukit Batok MRT,0.55
152529,445000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,2.0,96.0,61.166666666666664,13.67,1.34848352110457,103.756300449103,Bukit Batok MRT,0.75
152530,685000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,20.0,93.0,94.75,13.69,1.34477953186313,103.753961675829,Bukit Batok MRT,0.68
152531,720000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,17.0,93.0,94.75,13.69,1.34477953186313,103.753961675829,Bukit Batok MRT,0.68
152532,730000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,29.0,93.0,94.75,13.69,1.34477953186313,103.753961675829,Bukit Batok MRT,0.68
152533,765000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,32.0,93.0,94.66666666666667,13.73,1.34497578759799,103.753614683753,Bukit Batok MRT,0.64
152534,635000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,93.0,94.66666666666667,13.69,1.34477953186313,103.753961675829,Bukit Batok MRT,0.68
152535,635000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,92.0,94.75,13.62,1.34537093479434,103.75498944775,Bukit Batok MRT,0.73
152536,695000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,14.0,93.0,94.75,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152537,460000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,91.0,60.916666666666664,13.72,1.34720729813155,103.754999726682,Bukit Batok MRT,0.64
152538,736888.0,2023,5,2023-05-01,West,Bukit Batok,4.0,29.0,93.0,94.66666666666667,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152539,690000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,17.0,93.0,94.75,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152540,638000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,93.0,94.66666666666667,13.57,1.34502077023724,103.755285866092,Bukit Batok MRT,0.78
152541,750000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,32.0,92.0,94.66666666666667,13.73,1.34594925522117,103.754248349899,Bukit Batok MRT,0.62
152542,758000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,23.0,92.0,93.91666666666667,14.2,1.34369796674692,103.748158134407,Bukit Batok MRT,0.61
152543,540000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,101.0,74.25,13.26,1.34551241428561,103.75889748406,Bukit Batok MRT,1.11
152544,410000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,84.0,61.666666666666664,14.86,1.36002945983661,103.751072294962,Bukit Gombak MRT,0.18
152545,455000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,84.0,61.5,15.02,1.35995741711977,103.749307337606,Bukit Gombak MRT,0.31
152546,445000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,84.0,62.583333333333336,15.4,1.36361186600798,103.747645306633,Bukit Gombak MRT,0.72
152547,445000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,2.0,89.0,63.416666666666664,15.31,1.36120673062964,103.746929231219,Bukit Gombak MRT,0.61
152548,510000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,103.0,62.916666666666664,15.06,1.36284881503816,103.750843242288,Bukit Gombak MRT,0.48
152549,520000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,103.0,62.416666666666664,14.69,1.35628923150764,103.750409726092,Bukit Gombak MRT,0.3
152550,440000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,103.0,63.416666666666664,14.49,1.35440568176535,103.75130601487,Bukit Gombak MRT,0.47
152551,485000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,2.0,86.0,80.41666666666667,15.09,1.36585374932576,103.752728543207,Bukit Gombak MRT,0.81
152552,510000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,14.0,90.0,80.83333333333333,14.9,1.36232315228541,103.752217152725,Bukit Gombak MRT,0.41
152553,515000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,92.0,80.41666666666667,15.09,1.36585374932576,103.752728543207,Bukit Gombak MRT,0.81
152554,528000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,20.0,92.0,80.41666666666667,15.13,1.36642311199961,103.752688625262,Bukit Gombak MRT,0.87
152555,615000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,14.0,93.0,94.91666666666667,15.22,1.35265343215969,103.742573096086,Bukit Batok MRT,0.88
152556,685000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,95.0,93.25,14.51,1.34468050128788,103.7455138661,Bukit Batok MRT,0.66
152557,518000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,104.0,60.25,14.76,1.34883637963314,103.745173404083,Bukit Batok MRT,0.49
152558,660000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,20.0,93.0,94.91666666666667,15.03,1.35235753004524,103.744395918688,Bukit Batok MRT,0.68
152559,620000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,93.0,94.91666666666667,15.07,1.35204142276072,103.743844813254,Bukit Batok MRT,0.72
152560,595000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,93.0,94.91666666666667,15.13,1.35248381356888,103.743414725495,Bukit Batok MRT,0.78
152561,606000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,93.0,94.91666666666667,15.07,1.35204142276072,103.743844813254,Bukit Batok MRT,0.72
152562,500000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,93.0,60.5,14.9,1.35090042870513,103.74485764967,Bukit Batok MRT,0.56
152563,555000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,111.0,60.333333333333336,14.68,1.34883662857191,103.746021679075,Bukit Batok MRT,0.4
152564,645000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,93.0,94.91666666666667,15.03,1.35235753004524,103.744395918688,Bukit Batok MRT,0.68
152565,635000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,92.0,94.75,15.45,1.35097419119069,103.739240258216,Bukit Batok MRT,1.17
152566,578000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,92.0,94.91666666666667,15.76,1.35610548541132,103.739002965384,Bukit Gombak MRT,1.45
152567,570000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,92.0,94.91666666666667,15.8,1.35600327228239,103.738549101393,Bukit Gombak MRT,1.5
152568,602000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,92.0,94.75,15.45,1.35097419119069,103.739240258216,Bukit Batok MRT,1.17
152569,650000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,92.0,94.91666666666667,15.8,1.35600327228239,103.738549101393,Bukit Gombak MRT,1.5
152570,590000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,92.0,94.91666666666667,15.81,1.35513827041,103.737861245907,Bukit Gombak MRT,1.6
152571,605000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,92.0,94.91666666666667,15.91,1.35713364367421,103.737972739621,Bukit Gombak MRT,1.55
152572,550000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,92.0,94.91666666666667,15.89,1.35713363707316,103.73817224451,Bukit Gombak MRT,1.52
152573,555000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,2.0,92.0,94.91666666666667,15.78,1.35513845452594,103.738218129089,Bukit Gombak MRT,1.56
152574,618000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,92.0,94.83333333333333,15.9,1.35653277301058,103.737760469396,Bukit Gombak MRT,1.58
152575,570000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,92.0,94.91666666666667,15.82,1.35660480719736,103.738628185843,Bukit Gombak MRT,1.48
152576,575000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,8.0,92.0,94.83333333333333,15.8,1.35600327228239,103.738549101393,Bukit Gombak MRT,1.5
152577,665000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,17.0,93.0,94.91666666666667,15.33,1.35197886358706,103.741081176999,Bukit Batok MRT,1.0
152578,615000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,11.0,93.0,94.91666666666667,15.33,1.35197886358706,103.741081176999,Bukit Batok MRT,1.0
152579,660000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,17.0,93.0,94.83333333333333,15.31,1.35234861922854,103.74151018118,Bukit Batok MRT,0.97
152580,608000.0,2023,5,2023-05-01,West,Bukit Batok,4.0,5.0,93.0,94.91666666666667,15.35,1.35272258284343,103.741240002444,Bukit Batok MRT,1.01
