_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
156054,308000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,8.0,67.0,46.666666666666664,"26, Toa Payoh East",5.49,1.33291837032644,103.856763112528,310026,Toa Payoh MRT,1.03
156055,368000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,65.0,49.166666666666664,"205, Toa Payoh North",6.66,1.34220948332494,103.847727620222,310205,Braddell MRT,0.22
156056,360000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,8.0,65.0,49.166666666666664,"205, Toa Payoh North",6.66,1.34220948332494,103.847727620222,310205,Braddell MRT,0.22
156057,350000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,65.0,49.166666666666664,"207, Toa Payoh North",6.74,1.34240196967061,103.84522651153,310207,Braddell MRT,0.28
156058,820000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,11.0,93.0,92.75,"9, Joo Seng Road",6.06,1.33486707970684,103.879734921646,361009,Bartley MRT,0.85
156059,623000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,8.0,104.0,64.83333333333333,"246, Kim Keat Link",5.26,1.33078082665669,103.855844268285,310246,Toa Payoh MRT,0.95
156060,1000000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,35.0,93.0,94.25,"131B, Lor 1 Toa Payoh",6.39,1.33830690836287,103.842842807207,312131,Caldecott MRT,0.32
156061,1008888.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,26.0,93.0,94.25,"131B, Lor 1 Toa Payoh",6.39,1.33830690836287,103.842842807207,312131,Caldecott MRT,0.32
156062,1020000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,32.0,93.0,94.16666666666667,"130B, Lor 1 Toa Payoh",6.3,1.33737735210716,103.842656049195,312130,Caldecott MRT,0.28
156063,958888.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,32.0,91.0,88.0,"138B, Lor 1A Toa Payoh",6.08,1.33626408939965,103.845626191384,312138,Braddell MRT,0.48
156064,700000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,5.0,90.0,78.33333333333333,"143, Lor 2 Toa Payoh",6.09,1.33588435399266,103.843991340255,310143,Caldecott MRT,0.45
156065,785000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,17.0,90.0,78.33333333333333,"143, Lor 2 Toa Payoh",6.09,1.33588435399266,103.843991340255,310143,Caldecott MRT,0.45
156066,760000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,17.0,90.0,78.33333333333333,"143, Lor 2 Toa Payoh",6.09,1.33588435399266,103.843991340255,310143,Caldecott MRT,0.45
156067,750000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,11.0,85.0,76.66666666666667,"141, Lor 2 Toa Payoh",6.03,1.33583761957175,103.84573120411,311141,Toa Payoh MRT,0.41
156068,760000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,5.0,104.0,72.33333333333333,"82, Lor 4 Toa Payoh",5.97,1.33602016892329,103.848513782194,310082,Toa Payoh MRT,0.39
156069,575000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,5.0,93.0,60.416666666666664,"114, Potong Pasir Avenue 1",5.9,1.33677492855247,103.863306370924,350114,Potong Pasir MRT,0.87
156070,640000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,14.0,104.0,60.166666666666664,"143, Potong Pasir Avenue 2",5.5,1.33290762111116,103.866168845292,350143,Potong Pasir MRT,0.36
156071,420000.0,2023,6,2023-06-01,Central,Toa Payoh,4.0,2.0,81.0,49.166666666666664,"209, Toa Payoh North",6.7,1.34185348292638,103.84481468336,310209,Braddell MRT,0.27
156072,675000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,8.0,120.0,64.16666666666667,"19, Joo Seng Road",6.09,1.33464636166187,103.880994623053,360019,Tai Seng MRT,0.82
156073,765000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,14.0,119.0,58.916666666666664,"10, Joo Seng Road",6.05,1.33461833377097,103.88016502252,360010,Bartley MRT,0.87
156074,760000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,8.0,132.0,59.666666666666664,"16, Joo Seng Road",6.25,1.33647717186602,103.880345921024,360016,Bartley MRT,0.67
156075,1420000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,41.0,117.0,87.91666666666667,"139B, Lor 1A Toa Payoh",6.18,1.33671109109394,103.843878159336,312139,Caldecott MRT,0.42
156076,1008000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,8.0,134.0,68.91666666666667,"97, Lor 3 Toa Payoh",6.27,1.33862553964099,103.847769284458,310097,Braddell MRT,0.23
156077,780000.0,2023,6,2023-06-01,Central,Toa Payoh,5.0,8.0,122.0,68.83333333333333,"43, Lor 5 Toa Payoh",5.85,1.33598540713162,103.854241820253,310043,Toa Payoh MRT,0.84
156078,960000.0,2023,6,2023-06-01,Central,Toa Payoh,5.5,11.0,146.0,64.66666666666667,"254, Kim Keat Avenue",5.35,1.33173315408576,103.858329268353,310254,Potong Pasir MRT,1.19
156079,1050000.0,2023,6,2023-06-01,Central,Toa Payoh,5.5,8.0,146.0,62.416666666666664,"240, Lor 1 Toa Payoh",6.45,1.34087644567662,103.850829960636,310240,Braddell MRT,0.45
156080,335888.0,2023,6,2023-06-01,North,Woodlands,2.0,8.0,47.0,94.08333333333333,"574A, Woodlands Drive 16",17.68,1.43009191759022,103.797488334456,731574,Woodlands South MRT,0.6
156081,345000.0,2023,6,2023-06-01,North,Woodlands,2.0,11.0,47.0,94.08333333333333,"574B, Woodlands Drive 16",17.65,1.42968120982977,103.79721983981,732574,Woodlands South MRT,0.56
156082,340000.0,2023,6,2023-06-01,North,Woodlands,2.0,8.0,47.0,94.08333333333333,"574B, Woodlands Drive 16",17.65,1.42968120982977,103.79721983981,732574,Woodlands South MRT,0.56
156083,308000.0,2023,6,2023-06-01,North,Woodlands,2.0,8.0,37.0,94.33333333333333,"694D, Woodlands Drive 62",18.24,1.43860258381124,103.805091219141,734694,Admiralty MRT,0.51
156084,330000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,68.0,56.916666666666664,"206, Marsiling Drive",20.38,1.44540729578602,103.77336982144,730206,Marsiling MRT,1.43
156085,338000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,68.0,57.166666666666664,"202, Marsiling Drive",20.07,1.44315121142693,103.775164777049,730202,Marsiling MRT,1.18
156086,328000.0,2023,6,2023-06-01,North,Woodlands,3.0,11.0,68.0,56.916666666666664,"204, Marsiling Drive",20.23,1.44421587707158,103.77402718469,730204,Marsiling MRT,1.29
156087,309000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,65.0,51.833333333333336,"12, Marsiling Lane",19.63,1.44051412860781,103.778621611934,730012,Marsiling MRT,1.02
156088,320000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,65.0,51.833333333333336,"12, Marsiling Lane",19.63,1.44051412860781,103.778621611934,730012,Marsiling MRT,1.02
156089,343000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,65.0,60.5,"17, Marsiling Lane",19.89,1.44267823126467,103.77772450872,730017,Woodlands North MRT,1.0
156090,321000.0,2023,6,2023-06-01,North,Woodlands,3.0,11.0,65.0,51.833333333333336,"12, Marsiling Lane",19.63,1.44051412860781,103.778621611934,730012,Marsiling MRT,1.02
156091,365000.0,2023,6,2023-06-01,North,Woodlands,3.0,11.0,75.0,60.416666666666664,"17, Marsiling Lane",19.89,1.44267823126467,103.77772450872,730017,Woodlands North MRT,1.0
156092,390000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,66.0,91.25,"180A, Marsiling Road",19.51,1.43904320861563,103.778109726656,731180,Marsiling MRT,0.85
156093,300000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,60.0,60.666666666666664,"130, Marsiling Rise",19.39,1.43812644143688,103.778700479218,730130,Marsiling MRT,0.81
156094,420888.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,67.0,89.41666666666667,"571C, Woodlands Avenue 1",18.06,1.43037573758391,103.789927860576,733571,Woodlands South MRT,0.45
156095,435000.0,2023,6,2023-06-01,North,Woodlands,3.0,11.0,67.0,91.16666666666667,"780B, Woodlands Cres",19.47,1.448942460118,103.801016266355,732780,Admiralty MRT,0.92
156096,463000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,68.0,94.08333333333333,"573B, Woodlands Drive 16",17.74,1.43084072475669,103.797770248134,732573,Woodlands South MRT,0.67
156097,422000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,67.0,90.83333333333333,"886C, Woodlands Drive 50",18.6,1.43773146039956,103.794135764157,733886,Woodlands MRT,0.71
156098,420000.0,2023,6,2023-06-01,North,Woodlands,3.0,8.0,68.0,94.16666666666667,"784C, Woodlands Rise",19.0,1.4459309722247,103.805162418466,733784,Admiralty MRT,0.75
156099,375000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,67.0,60.916666666666664,"106, Woodlands Street 13",19.08,1.4367694338717,103.782224172938,730106,Woodlands MRT,0.64
156100,363000.0,2023,6,2023-06-01,North,Woodlands,3.0,11.0,68.0,60.833333333333336,"148, Woodlands Street 13",19.41,1.43576274995203,103.77402996229,730148,Marsiling MRT,0.36
156101,325000.0,2023,6,2023-06-01,North,Woodlands,3.0,2.0,68.0,60.833333333333336,"145, Woodlands Street 13",19.49,1.4361178671849,103.773245421824,730145,Marsiling MRT,0.41
156102,343000.0,2023,6,2023-06-01,North,Woodlands,3.0,5.0,68.0,60.833333333333336,"149, Woodlands Street 13",19.48,1.4357638173206,103.772798008229,730149,Marsiling MRT,0.39
156103,395000.0,2023,6,2023-06-01,North,Woodlands,4.0,5.0,91.0,53.166666666666664,"26, Marsiling Drive",20.06,1.44196307936869,103.773221768066,730026,Marsiling MRT,1.05
156104,528000.0,2023,6,2023-06-01,North,Woodlands,4.0,8.0,92.0,89.5,"570C, Woodlands Avenue 1",18.17,1.43147277406855,103.78998191026,733570,Woodlands MRT,0.56
156105,535000.0,2023,6,2023-06-01,North,Woodlands,4.0,8.0,106.0,72.33333333333333,"351, Woodlands Avenue 1",18.56,1.43250600139272,103.784061599702,730351,Woodlands MRT,0.58
156106,490000.0,2023,6,2023-06-01,North,Woodlands,4.0,11.0,102.0,74.08333333333333,"615, Woodlands Avenue 4",18.12,1.43408170813881,103.796662417315,730615,Woodlands South MRT,0.85
156107,503000.0,2023,6,2023-06-01,North,Woodlands,4.0,11.0,96.0,74.25,"627, Woodlands Avenue 6",17.87,1.43348537327986,103.801180391147,730627,Admiralty MRT,0.79
156108,530000.0,2023,6,2023-06-01,North,Woodlands,4.0,2.0,93.0,94.33333333333333,"693A, Woodlands Avenue 6",18.31,1.43878176413502,103.803707797971,731693,Admiralty MRT,0.36
156109,535000.0,2023,6,2023-06-01,North,Woodlands,4.0,5.0,92.0,94.33333333333333,"693B, Woodlands Avenue 6",18.26,1.43850605916385,103.804250612304,732693,Admiralty MRT,0.43
